527	滚滚蝙蝠	65	45	43	55	43	72	323
528	心蝙蝠	67	57	55	77	55	114	425
529	螺钉地鼠	60	85	40	30	45	68	328
530	龙头地鼠	110	135	60	50	65	88	508
531	差不多娃娃	103	60	86	60	86	50	445
531	超级差不多娃娃	103	60	126	80	126	50	545
532	搬运小匠	75	80	55	25	35	35	305
533	铁骨土人	85	105	85	40	50	40	405
534	修建老匠	105	140	95	55	65	45	505
535	圆蝌蚪	50	50	40	50	40	64	294
536	蓝蟾蜍	75	65	55	65	55	69	384
537	蟾蜍王	105	95	75	85	75	74	509
538	投摔鬼	120	100	85	30	85	45	465
539	打击鬼	75	125	75	30	75	85	465
540	虫宝包	45	53	70	40	60	42	310
541	宝包茧	55	63	90	50	80	42	380
542	保姆虫	75	103	80	70	80	92	500
543	百足蜈蚣	30	45	59	30	39	57	260
544	车轮球	40	55	99	40	79	47	360
545	蜈蚣王	60	100	89	55	69	112	485
546	木棉球	40	27	60	37	50	66	280
547	风妖精	60	67	85	77	75	116	480
548	百合根娃娃	45	35	50	70	50	30	280
549	裙儿小姐	70	60	75	110	75	90	480
550	野蛮鲈鱼	70	92	65	80	55	98	460
551	黑眼鳄	50	72	35	35	35	65	292
552	混混鳄	60	82	45	45	45	74	351
553	流氓鳄	95	117	80	65	70	92	519
554	火红不倒翁	70	90	45	15	45	50	315
555	普通模式达摩狒狒	105	140	55	30	55	95	480
555	不倒翁达摩狒狒	105	30	105	140	105	55	540
556	沙铃仙人掌	75	86	67	106	67	60	461
557	石居蟹	50	65	85	35	35	55	325
558	岩殿居蟹	70	105	125	65	75	45	485
559	滑滑小子	50	75	70	35	70	48	348
560	头巾混混	65	90	115	45	115	58	488
561	象征鸟	72	58	80	103	80	97	490
562	哭哭面具	38	30	85	55	65	30	303
563	死神棺	58	50	145	95	105	30	483
564	原盖海龟	54	78	103	53	45	22	355
565	肋骨海龟	74	108	133	83	65	32	495
566	始祖小鸟	55	112	45	74	45	70	401
567	始祖大鸟	75	140	65	112	65	110	567
568	破破袋	50	50	62	40	62	65	329
569	灰尘山	80	95	82	60	82	75	474
570	索罗亚	40	65	40	80	40	65	330
571	索罗亚克	60	105	60	120	60	105	510
572	泡沫栗鼠	55	50	40	40	40	75	300
573	奇诺栗鼠	75	95	60	65	60	115	470
574	哥德宝宝	45	30	50	55	65	45	290
575	哥德小童	60	45	70	75	85	55	390
576	哥德小姐	70	55	95	95	110	65	490
577	单卵细胞球	45	30	40	105	50	20	290
578	双卵细胞球	65	40	50	125	60	30	370
579	人造细胞卵	110	65	75	125	85	30	490
580	鸭宝宝	62	44	50	44	50	55	305
581	舞天鹅	75	87	63	87	63	98	473
582	迷你冰	36	50	50	65	60	44	305
583	多多冰	51	65	65	80	75	59	395
584	双倍多多冰	71	95	85	110	95	79	535
585	四季鹿	60	60	50	40	50	75	335
586	萌芽鹿	80	100	70	60	70	95	475
587	电飞鼠	55	75	60	75	60	103	428
588	盖盖虫	50	75	45	40	45	60	315
589	骑士蜗牛	70	135	105	60	105	20	495
590	哎呀球菇	69	55	45	55	55	15	294
591	败露球菇	114	85	70	85	80	30	464
592	轻飘飘	55	40	50	65	85	40	335
593	胖嘟嘟	100	60	70	85	105	60	480
594	保母曼波	165	75	80	40	45	65	470
595	电电虫	50	47	50	57	50	65	319
596	电蜘蛛	70	77	60	97	60	108	472
597	种子铁球	44	50	91	24	86	10	305
598	坚果哑铃	74	94	131	54	116	20	489
599	齿轮儿	40	55	70	45	60	30	300
600	齿轮组	60	80	95	70	85	50	440
601	齿轮怪	60	100	115	70	85	90	520
602	麻麻小鱼	35	55	40	45	40	60	275
603	麻麻鳗	65	85	70	75	70	40	405
604	麻麻鳗鱼王	85	115	80	105	80	50	515
605	小灰怪	55	55	55	85	55	30	335
606	大宇怪	75	75	75	125	95	40	485
607	烛光灵	50	30	55	65	55	20	275
608	灯火幽灵	60	40	60	95	60	55	370
609	水晶灯火灵	60	55	90	145	90	80	520
610	牙牙	46	87	60	30	40	57	320
611	斧牙龙	66	117	70	40	50	67	410
612	双斧战龙	76	147	90	60	70	97	540
613	喷嚏熊	55	70	40	60	40	40	305
614	冻原熊	95	130	80	70	80	50	505
615	几何雪花	80	50	50	95	135	105	515
616	小嘴蜗	50	40	85	40	65	25	305
617	敏捷虫	80	70	40	100	60	145	495
618	泥巴鱼	109	66	84	81	99	32	471
619	功夫鼬	45	85	50	55	50	65	350
620	师父鼬	65	125	60	95	60	105	510
621	赤面龙	77	120	90	60	90	48	485
622	泥偶小人	59	74	50	35	50	35	303
623	泥偶巨人	89	124	80	55	80	55	483
624	驹刀小兵	45	85	70	40	40	60	340
625	劈斩司令	65	125	100	60	70	70	490
626	爆炸头水牛	95	110	95	40	95	55	490
627	毛头小鹰	70	83	50	37	50	60	350
628	勇士雄鹰	100	123	75	57	75	80	510
629	秃鹰丫头	70	55	75	45	65	60	370
630	秃鹰娜	110	65	105	55	95	80	510
631	熔蚁兽	85	97	66	105	66	65	484
632	铁蚁	58	109	112	48	48	109	484
633	单首龙	52	65	50	45	50	38	300
634	双首暴龙	72	85	70	65	70	58	420
635	三首恶龙	92	105	90	125	90	98	600
636	燃烧虫	55	85	55	50	55	60	360
637	火神蛾	85	60	65	135	105	100	550
638	勾帕路翁	91	90	129	90	72	108	580
639	代拉基翁	91	129	90	72	90	108	580
640	毕力吉翁	91	90	72	90	129	108	580
641	化身龙卷云	79	115	70	125	80	111	580
641	灵兽龙卷云	79	100	80	110	90	121	580
642	化身雷电云	79	115	70	125	80	111	580
642	灵兽雷电云	79	105	70	145	80	101	580
643	莱希拉姆	100	120	100	150	120	90	680
644	捷克罗姆	100	150	120	120	100	90	680
645	化身土地云	89	125	90	115	80	101	600
645	灵兽土地云	89	145	90	105	80	91	600
646	酋雷姆	125	130	90	130	90	95	660
646	暗黑酋雷姆	125	170	100	120	90	95	700
646	焰白酋雷姆	125	120	90	170	100	95	700
647	凯路迪欧	91	72	90	129	90	108	580
648	歌声美洛耶塔	100	77	77	128	128	90	600
648	舞步美洛耶塔	100	128	90	77	77	128	600
649	盖诺赛克特	71	120	95	120	95	99	600
650	哈力栗	56	61	65	48	45	38	313
651	胖胖哈力	61	78	95	56	58	57	405
652	布里卡隆	88	107	122	74	75	64	530
653	火狐狸	40	45	40	62	60	60	307
654	长尾火狐	59	59	58	90	70	73	409
655	妖火红狐	75	69	72	114	100	104	534
656	呱呱泡蛙	41	56	40	62	44	71	314
657	呱头蛙	54	63	52	83	56	97	405
658	甲贺忍蛙	72	95	67	103	71	122	530
658	小智甲贺忍蛙	72	145	67	153	71	132	640
659	掘掘兔	38	36	38	32	36	57	237
660	掘地兔	85	56	77	50	77	78	423
661	小箭雀	45	50	43	40	38	62	278
662	火箭雀	62	73	55	56	52	84	382
663	烈箭鹰	78	81	71	74	69	126	499
664	粉蝶虫	38	35	40	27	25	35	200
665	粉蝶蛹	45	22	60	27	30	29	213
666	彩粉蝶	80	52	50	90	50	89	411
667	小狮狮	62	50	58	73	54	72	369
668	火炎狮	86	68	72	109	66	106	507
669	花蓓蓓	44	38	39	61	79	42	303
670	花叶蒂	54	45	47	75	98	52	371
671	花洁夫人	78	65	68	112	154	75	552
672	坐骑小羊	66	65	48	62	57	52	350
673	坐骑山羊	123	100	62	97	81	68	531
674	顽皮熊猫	67	82	62	46	48	43	348
675	流氓熊猫	95	124	78	69	71	58	495
676	多丽米亚	75	80	60	65	90	102	472
677	妙喵	62	48	54	63	60	68	355
678	超能妙喵	74	48	76	83	81	104	466
679	独剑鞘	45	80	100	35	37	28	325
680	双剑鞘	59	110	150	45	49	35	448
681	盾牌坚盾剑怪	60	50	150	50	150	60	520
681	刀剑坚盾剑怪	60	150	50	150	50	60	520
682	粉香香	78	52	60	63	65	23	341
683	芳香精	101	72	72	99	89	29	462
684	绵绵泡芙	62	48	66	59	57	49	341
685	胖甜妮	82	80	86	85	75	72	480
686	好啦鱿	53	54	53	37	46	45	288
687	乌贼王	86	92	88	68	75	73	482
688	龟脚脚	42	52	67	39	56	50	306
689	龟足巨铠	72	105	115	54	86	68	500
690	垃垃藻	50	60	60	60	60	30	320
691	毒藻龙	65	75	90	97	123	44	494
692	铁臂枪虾	50	53	62	58	63	44	330
693	钢炮臂虾	71	73	88	120	89	59	500
694	伞电蜥	44	38	33	61	43	70	289
695	光电伞蜥	62	55	52	109	94	109	481
696	宝宝暴龙	58	89	77	45	45	48	362
697	怪颚龙	82	121	119	69	59	71	521
698	冰雪龙	77	59	50	67	63	46	362
699	冰雪巨龙	123	77	72	99	92	58	521
700	仙子伊布	95	65	65	110	130	60	525
701	摔角鹰人	78	92	75	74	63	118	500
702	咚咚鼠	67	58	57	81	67	101	431
703	小碎钻	50	50	150	50	150	50	500
704	黏黏宝	45	50	35	55	75	40	300
705	黏美儿	68	75	53	83	113	60	452
706	黏美龙	90	100	70	110	150	80	600
707	钥圈儿	57	80	91	80	87	75	470
708	小木灵	43	70	48	50	60	38	309
709	朽木妖	85	110	76	65	82	56	474
710	小南瓜精	44	66	70	44	55	56	335
710	普通尺寸南瓜精	49	66	70	44	55	51	335
710	大南瓜精	54	66	70	44	55	46	335
710	特大南瓜精	59	66	70	44	55	41	335
711	小南瓜怪人	55	85	122	58	75	99	494
711	普通尺寸南瓜怪人	65	90	122	58	75	84	494
711	大南瓜怪人	75	95	122	58	75	69	494
711	特大南瓜怪人	85	100	122	58	75	54	494
712	冰宝	55	69	85	32	35	28	304
713	冰岩怪	95	117	184	44	46	28	514
714	嗡蝠	40	30	35	45	40	55	245
715	音波龙	85	70	80	97	80	123	535
716	哲尔尼亚斯	126	131	95	131	98	99	680
717	伊裴尔塔尔	126	131	95	131	98	99	680
718	50%基格尔德	108	100	121	81	95	95	600
718	10%基格尔德	54	100	71	61	85	115	486
718	完全体基格尔德	216	100	121	91	95	85	708
719	蒂安希	50	100	150	100	150	50	600
719	超级蒂安希	50	160	110	160	110	110	700
720	惩戒胡帕	80	110	60	150	130	70	600
720	解放胡帕	80	160	60	170	130	80	680
721	波尔凯尼恩‎	80	110	120	130	90	70	600
722	木木枭	68	55	55	50	50	42	320
723	投羽枭	78	75	75	70	70	52	420
724	狙射树枭	78	107	75	100	100	70	530
725	火斑喵	45	65	40	60	40	70	320
726	炎热喵	65	85	50	80	50	90	420
727	炽焰咆哮虎	95	115	90	80	90	60	530
728	球球海狮	50	54	54	66	56	40	320
729	花漾海狮	60	69	69	91	81	50	420
730	西狮海壬	80	74	74	126	116	60	530
731	小笃儿	35	75	30	30	30	65	265
732	喇叭啄鸟	55	85	50	40	50	75	355
733	铳嘴大鸟	80	120	75	75	75	60	485
734	猫鼬少	48	70	30	30	30	45	253
735	猫鼬探长	80	110	60	55	60	45	410
736	强颚鸡母虫	47	62	45	55	45	46	300
737	虫电宝	57	82	95	55	75	36	400
738	锹农炮虫	77	70	90	145	75	43	500
739	好胜蟹	47	82	57	42	47	63	338
740	好胜毛蟹	97	132	77	62	67	43	478
741	花舞鸟	75	70	70	98	70	93	476
742	萌虻	40	45	40	55	40	84	304
743	蝶结萌虻	60	55	60	95	70	124	464
744	岩狗狗	45	65	40	30	40	60	280
745	白昼的样子鬃岩狼人	75	115	65	55	65	112	487
745	黑夜的样子鬃岩狼人	85	115	75	55	75	82	487
745	黄昏的样子鬃岩狼人	75	117	65	55	65	110	487
746	单独弱丁鱼	45	20	20	25	25	40	175
746	鱼群弱丁鱼	45	140	130	140	135	30	620
747	好坏星	50	53	62	43	52	45	305
748	超坏星	50	63	152	53	142	35	495
749	泥驴仔	70	100	70	45	55	45	385
750	重泥挽马	100	125	100	55	85	35	500
751	滴蛛	38	40	52	40	72	27	269
752	滴蛛霸	68	70	92	50	132	42	454
753	伪螳草	40	55	35	50	35	35	250
754	兰螳花	70	105	90	80	90	45	480
755	睡睡菇	40	35	55	65	75	15	285
756	灯罩夜菇	60	45	80	90	100	30	405
757	夜盗火蜥	48	44	40	71	40	77	320
758	焰后蜥	68	64	60	111	60	117	480
759	童偶熊	70	75	50	45	50	50	340
760	穿着熊	120	125	80	55	60	60	500
761	甜竹竹	42	30	38	30	38	32	210
762	甜舞妮	52	40	48	40	48	62	290
763	甜冷美后	72	120	98	50	98	72	510
764	花疗环环	51	52	90	82	110	100	485
765	智挥猩	90	60	80	90	110	60	490
766	投掷猴	100	120	90	40	60	80	490
767	胆小虫	25	35	40	20	30	80	230
768	具甲武者	75	125	140	60	90	40	530
769	沙丘娃	55	55	80	70	45	15	320
770	噬沙堡爷	85	75	110	100	75	35	480
771	拳海参	55	60	130	30	130	5	410
772	属性：空	95	95	95	95	95	59	534
773	银伴战兽	95	95	95	95	95	95	570
774	流星的样子小陨星	60	60	100	60	100	60	440
774	小陨星核心小陨星	60	100	60	100	60	120	500
775	树枕尾熊	65	115	65	75	95	65	480
776	爆焰龟兽	60	78	135	91	85	36	485
777	托戈德玛尔	65	98	63	40	73	96	435
778	谜拟Ｑ	55	90	80	50	105	96	476
779	磨牙彩皮鱼	68	105	70	70	70	92	475
780	老翁龙	78	60	85	135	91	36	485
781	破破舵轮	70	131	100	86	90	40	517
782	心鳞宝	45	55	65	45	45	45	300
783	鳞甲龙	55	75	90	65	70	65	420
784	杖尾鳞甲龙	75	110	125	100	105	85	600
785	卡璞・鸣鸣	70	115	85	95	75	130	570
786	卡璞・蝶蝶	70	85	75	130	115	95	570
787	卡璞・哞哞	70	130	115	85	95	75	570
788	卡璞・鳍鳍	70	75	115	95	130	85	570
789	科斯莫古	43	29	31	29	31	37	200
790	科斯莫姆	43	29	131	29	131	37	400
791	索尔迦雷欧	137	137	107	113	89	97	680
792	露奈雅拉	137	113	89	137	107	97	680
793	虚吾伊德	109	53	47	127	131	103	570
794	爆肌蚊	107	139	139	53	53	79	570
795	费洛美螂	71	137	37	137	37	151	570
796	电束木	83	89	71	173	71	83	570
797	铁火辉夜	97	101	103	107	101	61	570
798	纸御剑	59	181	131	59	31	109	570
799	恶食大王	223	101	53	97	53	43	570
800	奈克洛兹玛	97	107	101	127	89	79	600
800	黄昏之鬃奈克洛兹玛	97	157	127	113	109	77	680
800	拂晓之翼奈克洛兹玛	97	113	109	157	127	77	680
800	究极奈克洛兹玛奈克洛兹玛	97	167	97	167	97	129	754
801	玛机雅娜	80	95	115	130	115	65	600
802	玛夏多	90	125	80	90	90	125	600
803	毒贝比	67	73	67	73	67	73	420
804	四颚针龙	73	73	73	127	73	121	540
805	垒磊石	61	131	211	53	101	13	570
806	砰头小丑	53	127	53	151	79	107	570
807	捷拉奥拉	88	112	75	102	80	143	600
808	美录坦	46	65	65	55	35	34	300
809	美录梅塔	135	143	143	80	65	34	600
